assessmentId,scientificName,internalTaxonId,AOO.range,EOO.range,DepthLower.limit,DepthUpper.limit,Congregatory.value,NoThreats.noThreats,ElevationLower.limit,ElevationUpper.limit,PopulationSize.range,ThreatsUnknown.value,LocationsNumber.range,GenerationLength.range,MovementPatterns.pattern,SubpopulationNumber.range,AreaRestricted.isRestricted,CropWildRelative.isRelative,YearOfPopulationEstimate.value,InPlaceEducationControlled.value,SevereFragmentation.isFragmented,InPlaceResearchRecoveryPlan.value,InPlaceLandWaterProtectionInPA.value,InPlaceSpeciesManagementExSitu.value,InPlaceResearchMonitoringScheme.value,InPlaceEducationSubjectToPrograms.value,InPlaceSpeciesManagementHarvestPlan.value,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceEducationInternationalLegislation.value,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceLandWaterProtectionPercentProtected.value
94078328,Edolisoma sula,22706588,,13300,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94078991,Edolisoma morio,22706601,,560000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94079147,Edolisoma ceramense,22706604,,94500,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94079311,Edolisoma incertum,22706607,,935000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94079642,Edolisoma melas,22706614,,1300000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94079976,Edolisoma holopolium,103702529,,162000,,,,,,950,U,,,4.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94080485,Edolisoma ostentum,22706629,,41100,,,,,,1100,6000-15000,,6-10,4.6,Not a Migrant,2-100,No,,2000,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94080800,Lalage polioptera,22706633,,1650000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94081257,Lalage fimbriata,22706639,,4140000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94081673,Campochaera sloetii,22706645,,544000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94081833,Lalage melanoleuca,103702973,,237000,,,,,,,U,,,3.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94082818,Lalage aurea,22706669,,67600,,,,,,,U,,,3.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94083148,Lalage atrovirens,103702795,,589000,,,,,,,U,,,3.7,Not a Migrant,,No,,,No,No,No,Unknown,No,No,No,,,No,No,Unknown,
94083741,Lalage sharpei,22706684,,4800,,,,,200,600,U,,,3.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
94083993,Lalage leucopyga,22706687,,715000,,,,,,,U,,,3.7,Not a Migrant,,No,,,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over part of range",
94084181,Campephaga petiti,22706690,,3090000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94086048,Pericrocotus cantonensis,22706731,,2270000,,,,,,1200,U,,,2.7,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94086763,Pericrocotus cinnamomeus,22706741,,13100000,,,,,,,U,,,2.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94087010,Pericrocotus igneus,22706744,,4500000,,,,,,,U,,,2.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94087360,Pericrocotus lansbergei,22706747,,66100,,,,,,,U,,,2.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94087696,Pericrocotus solaris,103694119,,4940000,,,,,,,U,,,2.7,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94088435,Pericrocotus miniatus,22706763,,798000,,,,,,,U,,,2.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94089151,Hemipus hirundinaceus,22706772,,4120000,,,,,,,U,,,3.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94089360,Chelidorhynx hypoxanthus,22706775,,2920000,,,,,,,U,,,4.9,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94089569,Rhipidura superciliaris,103708673,,171000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94089722,Rhipidura cyaniceps,103707823,,212000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94090200,Rhipidura albicollis,103709726,,11200000,,,,,,,U,,,4.9,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94090600,Rhipidura aureola,22706796,,8760000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94090845,Rhipidura javanica,103709500,,5960000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94091548,Rhipidura diluta,22706809,,70200,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94091725,Rhipidura rufiventris,103708785,,57400,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,Unknown,No,No,No,,,No,No,Unknown,
94091935,Rhipidura fuscorufa,22706815,,29700,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94092564,Rhipidura maculipectus,22706826,,774000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94092735,Rhipidura leucothorax,22706831,,994000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94092928,Rhipidura atra,22706836,,839000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94093261,Rhipidura albolimbata,22706842,,638000,,,,,1370,3600,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94093443,Rhipidura phasiana,22706845,,3930000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94093611,Rhipidura fuliginosa,22735745,,1180000,,,,,,,U,,,4.9,Full Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,"Yes, over part of range",
94094300,Rhipidura rennelliana,22706865,,980,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94094907,Rhipidura nebulosa,22706878,,3500,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94095091,Rhipidura brachyrhyncha,22706881,,551000,,,,,1160,3900,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94095405,Rhipidura superflua,22706887,,5900,,,,,700,1500,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94095567,Rhipidura dedemi,22706890,,11300,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94095938,Rhipidura lepida,22706897,,1200,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94096277,Rhipidura dahli,22706903,,110000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94096652,Rhipidura malaitae,22706910,,23,,,,,600,1200,250-999,true,2-5,4.9,Not a Migrant,2-100,Yes,,2000,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94096905,Rhipidura kubaryi,22706913,,480,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94097314,Rhipidura semirubra,22706921,,1200,,,,,,,1500-7000,true,6-10,4.9,Not a Migrant,2-100,Yes,,2000,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94098078,Dicrurus atripennis,22706931,,3460000,,,,,,,U,,,2.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94098323,Dicrurus aldabranus,22706943,,390,,,,,,,1000,,,2.8,Not a Migrant,,No,,1983,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
94098582,Dicrurus fuscipennis,22706947,,510,,,,,100,1150,70,,1,2.8,Not a Migrant,1,Yes,,1985,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94099076,Dicrurus waldenii,22706957,,600,,,,,200,,5000,,6-10,2.8,Not a Migrant,2-100,Yes,,2004,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94099367,Dicrurus macrocercus,22706961,,17900000,,,,,,1525,U,,,2.8,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94099735,Dicrurus leucophaeus,22706964,,16600000,,,,,,,U,,,2.8,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94100118,Dicrurus caerulescens,22706967,,2880000,,,,,,,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94100586,Dicrurus aeneus,22706973,,15800000,,,,,,,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94100858,Dicrurus remifer,22706976,,7240000,,,,,,,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94101710,Dicrurus balicassius,22706993,,338000,,,,,,,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94102694,Dicrurus paradiseus,103711122,,13900000,,,,,,,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94102982,Erythrocercus mccallii,22707008,,5540000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94103249,Erythrocercus holochlorus,22707012,,393000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94103420,Erythrocercus livingstonei,22707017,,1870000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94103951,Elminia albicauda,22707028,,3360000,,,,,1200,2450,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94104166,Elminia nigromitrata,22707034,,5140000,,,,,,2150,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94104435,Elminia albiventris,22707043,,1720000,,,,,900,2500,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94104630,Elminia albonotata,22707052,,2300000,,,,,350,2700,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94104860,Trochocercus nitens,22707061,,6440000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94105987,Hypothymis azurea,103715755,,19800000,,,,,,,U,,,4.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94107090,Terpsiphone viridis,22707108,,25000000,,,,,,2500,U,,,5.8,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94107743,Terpsiphone mutata,22707126,,928000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94108789,Terpsiphone atrocaudata,22707151,,2410000,,,,,,1000,U,,,5.8,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
94109161,Terpsiphone cinnamomea,103715802,,437000,,,,,,1200,U,,,5.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94109335,Terpsiphone cyanescens,22707161,,40900,,,,,0,,,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94110864,Mayrornis lessoni,22707204,,174000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94111027,Mayrornis schistaceus,22707207,,260,,,,,0,450,4000,,,4.2,Not a Migrant,1,No,,1998,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94111283,Neolalage banksiana,22707210,,51700,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94111453,Clytorhynchus pachycephaloides,22707213,,356000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
94111958,Metabolus rugensis,22707227,,500,,,,,,435,1000-2499,,11-100,4.2,Not a Migrant,1,No,,1994,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94112403,Symposiachrus rubiensis,22707234,,670000,,,,,,,U,,,4.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94112953,Monarcha melanopsis,22707243,,1200000,,,,,,,U,,,4.3,Full Migrant,,No,,,No,No,No,No,No,No,No,,,Yes,No,"Yes, over part of range",
94113552,Monarcha richardsii,22707252,,14800,,,,,,,U,,,4.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94113700,Carterornis pileatus,22707255,,106000,,,,,,,U,,,4.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94113869,Carterornis castus,22707258,,6300,,,,,,,U,,,4.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94114035,Carterornis leucotis,22707261,,688000,,,,,,,U,,,4.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94114378,Symposiachrus mundus,22707274,,34000,,,,,,,U,,,4.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94115352,Symposiachrus loricatus,22707291,,9100,,,,,,1200,U,,,4.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94116247,Symposiachrus manadensis,22707304,,950000,,,,,,,U,,,4.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94117765,Symposiachrus vidua,22707330,,4900,,,,,,,U,,,4.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94118833,Arses insularis,22707348,,235000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94118989,Arses kaupi,22707351,,38700,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94119161,Myiagra freycineti,22707354,,,,,,,,,,,,4.2,Not a Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,No,
94119318,Myiagra erythrops,22707358,,2300,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94119484,Myiagra oceanica,22707362,,162000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94119644,Myiagra pluto,22707365,,31300,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94119809,Myiagra atra,22707368,,4000,,,,,,400,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94120225,Myiagra rubecula,22707377,,5440000,,,,,,,U,,,4.2,Full Migrant,,No,,,No,No,Yes,No,No,No,No,,,Yes,No,"Yes, over part of range",
94120420,Myiagra ferrocyanea,22707380,,157000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94120809,Myiagra caledonica,22707387,,717000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
94120984,Myiagra vanikorensis,22707390,,451000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
94121152,Myiagra albiventris,22707393,,4800,,,,,,,1500-7000,,11-100,4.2,Not a Migrant,2,No,,2000,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94121418,Myiagra azureocapilla,103711173,,540,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94122557,Lamprolia victoriae,103707785,,520,,,,,,,11000-19000,,,4.2,Not a Migrant,2,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94123442,Grallina bruijnii,22707429,,698000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
94123624,Aegithina tiphia,22707433,,14900000,,,,,,,U,,,4.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94123937,Aegithina nigrolutea,22707436,,2370000,,,,,,,U,,,4.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94124098,Aegithina viridissima,22707440,,3780000,,,,,,,U,,,4.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94124419,Aegithina lafresnayei,22707443,,2710000,,,,,,,U,,,4.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94124604,Lanioturdus torquatus,22707446,,585000,,,,,1000,,,,,5.7,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94125177,Dryoscopus gambensis,22707455,,12600000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94125545,Dryoscopus pringlii,22707459,,1280000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94125722,Dryoscopus cubla,22707463,,8900000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94125998,Dryoscopus senegalensis,22707468,,3940000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94126216,Dryoscopus angolensis,22707473,,4390000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94126457,Dryoscopus sabini,22707477,,4830000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94127533,Tchagra australis,22707505,,15100000,,,,,,2500,U,,,3.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94128088,Tchagra tchagra,22707514,,678000,,,,,,,U,,,3.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94128270,Laniarius ruficeps,22707518,,1200000,,,,,,1000,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94128435,Laniarius luehderi,22707524,,3450000,,,,,,,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94129227,Laniarius turatii,22707554,,170000,,,,,,,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94129399,Laniarius aethiopicus,104007160,,17500000,,,,,,3000,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94129783,Laniarius bicolor,22707566,,2150000,,,,,,,U,,,5.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94130013,Laniarius ferrugineus,22707571,,1490000,,,,,,,U,,,4.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94130248,Laniarius barbarus,22707575,,4030000,,,,,,,U,,,4.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94130524,Laniarius erythrogaster,22707580,,5910000,,,,,,,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94130782,Laniarius atrococcineus,22707586,,2460000,,,,,,,U,,,5.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94130975,Laniarius mufumbiri,22707593,,272000,,,,,1100,1600,2000000,,,5.3,Not a Migrant,,No,,2001,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94131309,Laniarius atroflavus,22707597,,93100,,,,,1500,2900,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94131484,Laniarius funebris,22707601,,2390000,,,,,,,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94131976,Laniarius poensis,103706176,,995000,,,,,,3000,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94132340,Rhodophoneus cruentus,22707623,,4980000,,,,,,1800,U,,,4.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94132547,Telophorus zeylonus,22707629,,3560000,,,,,,2500,670-6700,,,4.4,Not a Migrant,,No,,2009,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94132789,Chlorophoneus bocagei,22707638,,3300000,,,,,,2200,U,,,4.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94133019,Chlorophoneus sulfureopectus,22707647,,20400000,,,,,,3000,U,,,4.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94133408,Chlorophoneus olivaceus,22707656,,1430000,,,,,,,U,,,4.4,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94134112,Telophorus viridis,103707122,,7060000,,,,,,600,U,,,4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94134730,Malaconotus cruentus,22707716,,5090000,,,,,700,1500,U,,,4.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94135564,Malaconotus blanchoti,22707735,,23000000,,,,,,,U,,,4.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94136454,Prionops plumatus,22707753,,22200000,,,,,,1900,U,,,7.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94136849,Prionops poliolophus,22707760,,70300,,,,,1200,2200,U,,,7.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94137622,Prionops retzii,22707788,,6390000,,,,,,1900,U,,,8.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94137864,Prionops gabela,22707794,,6400,,,,,300,300,600-1700,,2-5,7.8,Not a Migrant,2-100,No,,2000,No,Yes,No,No,No,No,No,,,No,No,"Yes, over entire range",
94138390,Megabyas flammulatus,22707807,,7860000,,,,,,2150,U,,,5.7,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94138686,Bias musicus,22707816,,10800000,,,,,,,U,,,5.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94138996,Pseudobias wardi,22707821,,275000,,,,,,1500,U,,,7.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94139153,Batis diops,22707826,,129000,,,,,1340,3300,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94139334,Batis margaritae,22707830,,277000,,,,,,,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94139750,Batis fratrum,22707858,,620000,,,,,,940,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94139926,Batis molitor,22707864,,8710000,,,,,,,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94140213,Batis soror,22707868,,1360000,,,,,,,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94140401,Batis pririt,22707873,,2380000,,,,,,,U,,,5.5,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94140836,Batis orientalis,22707881,,6390000,,,,,,,U,,,5.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94141057,Batis perkeo,22707897,,1380000,,,,,,,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94141507,Batis ituriensis,22707906,,461000,,,,,,,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94141670,Batis occulta,22707910,,1520000,,,,,,2500,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94141898,Batis poensis,22707915,,2200,,,,,,1100,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94142061,Batis minulla,22707920,,1040000,,,,,,,U,,,5.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
94142236,Platysteira cyanea,22707924,,10700000,,,,,,,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94142605,Platysteira laticincta,22707929,,1900,,,,,1800,2450,2500-9999,,11-100,6.1,Not a Migrant,2-100,No,,1994,No,Yes,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
94142944,Platysteira albifrons,22707934,,224000,,,,,,375,U,,,6.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94143186,Platysteira peltata,22707938,,7350000,,,,,,3000,U,,,6.1,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
94143481,Dyaphorophyia castanea,103704564,,4640000,,,,,,,U,,,6.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
