internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22713459,Cisticola melanurus,"Dryodromas melanurus Cabanis, 1882",Dryodromas,melanurus,"Cabanis, 1882",,
22713508,Cisticola cherina,"Cisticola cherinus cherinus Sibley and Monroe (1990, 1993)",Cisticola cherinus,cherinus,"Sibley and Monroe (1990, 1993)",,
103879454,Rhopophilus pekinensis,"Drymoeca(?) pekinensis Swinhoe, 1868",Drymoeca(?),pekinensis,"Swinhoe, 1868",,
22713564,Prinia crinigera,"Prinia criniger criniger Sibley and Monroe (1990, 1993)",Prinia criniger,criniger,"Sibley and Monroe (1990, 1993)",,
22713643,Schistolais leucopogon,"Prinia leucopogon (Cabanis, 1875)",Prinia,leucopogon,"(Cabanis, 1875)",,
22713663,Oreophilais robertsi,"Oreophilais robertsi robertsi Sibley and Monroe (1990, 1993)",Oreophilais robertsi,robertsi,"Sibley and Monroe (1990, 1993)",,
22713663,Oreophilais robertsi,"Prinia robertsi (Benson, 1946)",Prinia,robertsi,"(Benson, 1946)",,
22713671,Prinia erythroptera,Heliolais erythroptera,Heliolais erythroptera,,BirdLife International (2004),,
22713671,Prinia erythroptera,Heliolais erythroptera,Heliolais erythroptera,,"Sibley and Monroe (1990, 1993)",,
22713671,Prinia erythroptera,Heliolais erythroptera,Heliolais erythroptera,,Dowsett and Forbes-Watson (1993),,
22713671,Prinia erythroptera,"Heliolais erythropterus (Jardine, 1849)",Heliolais,erythropterus,"(Jardine, 1849)",,
22713688,Urolais epichlorus,Urolais epichlora,Urolais epichlora,,"Sibley and Monroe (1990, 1993)",,
22713688,Urolais epichlorus,Urolais epichlora,Urolais epichlora,,Dowsett and Forbes-Watson (1993),,
22713688,Urolais epichlorus,Urolais epichlora,Urolais epichlora,,BirdLife International (2004),,
22713834,Prinia rufifrons,"Apalis rufifrons rufifrons Sibley and Monroe (1990, 1993)",Apalis rufifrons,rufifrons,"Sibley and Monroe (1990, 1993)",,
22713834,Prinia rufifrons,"Spiloptila rufifrons (Rüppell, 1840)",Spiloptila,rufifrons,"(Rüppell, 1840)",,
22713876,Calamonastes simplex,"Camaroptera simplex (Cabanis, 1878)",Camaroptera,simplex,"(Cabanis, 1878)",,
22713890,Calamonastes fasciolatus,"Calamonastes fasciolatus fasciolatus Sibley and Monroe (1990, 1993)",Calamonastes fasciolatus,fasciolatus,"Sibley and Monroe (1990, 1993)",,
22713890,Calamonastes fasciolatus,"Camaroptera fasciolata (Smith, 1847)",Camaroptera,fasciolata,"(Smith, 1847)",,
22713904,Zosterops melanocephalus,"Speirops melanocephalus (Gray, 1862)",Speirops,melanocephalus,"(Gray, 1862)",,
22713915,Zosterops brunneus,"Speirops brunneus Salvadori, 1903",Speirops,brunneus,"Salvadori, 1903",,
22714060,Zosterops atricapilla,"Zosterops atricapillus atricapillus Sibley and Monroe (1990, 1993)",Zosterops atricapillus,atricapillus,"Sibley and Monroe (1990, 1993)",,
22714115,Heleia wallacei,"Zosterops wallacei Finsch, 1901",Zosterops,wallacei,"Finsch, 1901",,
22714246,Zosterops xanthochroa,"Zosterops xanthochrous xanthochrous Sibley and Monroe (1990, 1993)",Zosterops xanthochrous,xanthochrous,"Sibley and Monroe (1990, 1993)",,
22714299,Heleia squamiceps,"Lophozosterops squamiceps (Hartert, 1896)",Lophozosterops,squamiceps,"(Hartert, 1896)",,
22714303,Heleia goodfellowi,"Lophozosterops goodfellowi (Hartert, 1903)",Lophozosterops,goodfellowi,"(Hartert, 1903)",,
22714311,Heleia pinaiae,"Lophozosterops pinaiae (Stresemann, 1912)",Lophozosterops,pinaiae,"(Stresemann, 1912)",,
22714319,Heleia squamifrons,"Oculocincta squamifrons (Sharpe, 1892)",Oculocincta,squamifrons,"(Sharpe, 1892)",,
22714332,Zosterops emiliae,"Chlorocharis emiliae Sharpe, 1888",Chlorocharis,emiliae,"Sharpe, 1888",,
22714335,Zosterops superciliosus,"Woodfordia superciliosa North, 1906",Woodfordia,superciliosa,"North, 1906",,
22714347,Cettia castaneocoronata,"Tesia castaneocoronata (Burton, 1836)",Tesia,castaneocoronata,"(Burton, 1836)",,
22714371,Hemitesia pallidipes,"Cettia pallidipes (Blanford, 1872)",Cettia,pallidipes,"(Blanford, 1872)",,
22714391,Horornis annae,"Cettia annae (Hartlaub & Finsch, 1868)",Cettia,annae,"(Hartlaub & Finsch, 1868)",,
22714396,Horornis parens,Vitia parens parens Collar and Andrew (1988),Vitia parens,parens,Collar and Andrew (1988),,
22714396,Horornis parens,"Cettia parens (Mayr, 1935)",Cettia,parens,"(Mayr, 1935)",,
22714403,Horornis ruficapilla,"Cettia ruficapilla (Ramsay, 1876)",Cettia,ruficapilla,"(Ramsay, 1876)",,
22714475,Locustella alfredi,"Bradypterus alfredi Hartlaub, 1890",Bradypterus,alfredi,"Hartlaub, 1890",,
22714510,Cryptillas victorini,"Bradypterus victorini Sundevall, 1860",Bradypterus,victorini,"Sundevall, 1860",,
22714528,Locustella tacsanowskia,"Bradypterus tacsanowskius (Swinhoe, 1871)",Bradypterus,tacsanowskius,"(Swinhoe, 1871)",,
22714533,Locustella luteoventris,"Bradypterus luteoventris (Hodgson, 1845)",Bradypterus,luteoventris,"(Hodgson, 1845)",,
22714549,Locustella caudata,"Bradypterus caudatus (Ogilvie-Grant, 1895)",Bradypterus,caudatus,"(Ogilvie-Grant, 1895)",,
22714564,Bradypterus brunneus,"Dromaeocercus brunneus Sharpe, 1877",Dromaeocercus,brunneus,"Sharpe, 1877",,
22714587,Nesillas aldabrana,"Nesillas aldabranus ssp. aldabranus Benson & Penny, 1968 — Collar and Andrew (1988)",Nesillas,aldabranus,,subspecies,"Benson & Penny, 1968 — Collar and Andrew (1988)"
103778700,Nesillas typica,"Nesillas longicaudata Newton, 1877",Nesillas,longicaudata,"Newton, 1877",,
22714664,Helopsaltes certhiola,"Locustella certhiola (Pallas, 1811)",Locustella,certhiola,"(Pallas, 1811)",,
22714669,Helopsaltes ochotensis,"Locustella ochotensis (Middendorff, 1853)",Locustella,ochotensis,"(Middendorff, 1853)",,
22714871,Arundinax aedon,"Acrocephalus aedon (Pallas, 1776)",Acrocephalus,aedon,"(Pallas, 1776)",,
22714874,Acrocephalus rodericanus,"Bebrornis rodericanus rodericanus Sibley and Monroe (1990, 1993)",Bebrornis rodericanus,rodericanus,"Sibley and Monroe (1990, 1993)",,
22714920,Iduna natalensis,"Chloropeta natalensis Smith, 1847",Chloropeta,natalensis,"Smith, 1847",,
22714927,Iduna similis,"Chloropeta similis Richmond, 1897",Chloropeta,similis,"Richmond, 1897",,
22715000,Orthotomus ruficeps,"Edela ruficeps Lesson, 1830",Edela,ruficeps,"Lesson, 1830",,
22715207,Phylloscopus ruficapilla,"Phylloscopus ruficapillus ruficapillus Sibley and Monroe (1990, 1993)",Phylloscopus ruficapillus,ruficapillus,"Sibley and Monroe (1990, 1993)",,
22715207,Phylloscopus ruficapilla,Phylloscopus ruficapillus ruficapillus Dowsett and Forbes-Watson (1993),Phylloscopus ruficapillus,ruficapillus,Dowsett and Forbes-Watson (1993),,
22715423,Phylloscopus xanthoschistos,Seicercus xanthoschistos,Seicercus xanthoschistos,,BirdLife International (2004),,
22715423,Phylloscopus xanthoschistos,Seicercus xanthoschistos,Seicercus xanthoschistos,,"Sibley and Monroe (1990, 1993)",,
22715433,Phylloscopus poliogenys,"Seicercus poliogenys (Blyth, 1847)",Seicercus,poliogenys,"(Blyth, 1847)",,
22715436,Phylloscopus castaniceps,"Seicercus castaniceps (Hodgson, 1845)",Seicercus,castaniceps,"(Hodgson, 1845)",,
22715475,Bradypterus seebohmi,"Amphilais seebohmi (Sharpe, 1879)",Amphilais,seebohmi,"(Sharpe, 1879)",,
22715517,Poodytes carteri,"Eremiornis carteri North, 1900",Eremiornis,carteri,"North, 1900",,
22715525,Cincloramphus mariae,"Megalurulus mariae Verreaux, 1869",Megalurulus,mariae,"Verreaux, 1869",,
22715572,Catriscus brevirostris,"Schoenicola brevirostris (Sundevall, 1850)",Schoenicola,brevirostris,"(Sundevall, 1850)",,
22715572,Catriscus brevirostris,"Bradypterus brevirostris Sundevall, 1850",Bradypterus,brevirostris,"Sundevall, 1850",,
22715577,Schoenicola platyurus,Schoenicola platyura,Schoenicola platyura,,Collar et al. (1994),,
22715577,Schoenicola platyurus,Schoenicola platyura,Schoenicola platyura,,"Sibley and Monroe (1990, 1993)",,
22715577,Schoenicola platyurus,Schoenicola platyura,Schoenicola platyura,,BirdLife International (2004),,
22715577,Schoenicola platyurus,Schoenicola platyura,Schoenicola platyura,,BirdLife International (2000),,
22715595,Pterorhinus perspicillatus,"Garrulax perspicillatus (Gmelin, 1789)",Garrulax,perspicillatus,"(Gmelin, 1789)",,
22715611,Pterorhinus pectoralis,"Garrulax pectoralis (Gould, 1836)",Garrulax,pectoralis,"(Gould, 1836)",,
22715614,Melanocichla lugubris,"Garrulax lugubris (Müller, 1835)",Garrulax,lugubris,"(Müller, 1835)",,
22715614,Melanocichla lugubris,"Timalia lugubris Müller, 1835",Timalia,lugubris,"Müller, 1835",,
22715639,Pterorhinus nuchalis,"Garrulax nuchalis Godwin-Austen, 1876",Garrulax,nuchalis,"Godwin-Austen, 1876",,
22715645,Pterorhinus vassali,"Garrulax vassali (Ogilvie-Grant, 1906)",Garrulax,vassali,"(Ogilvie-Grant, 1906)",,
22715659,Pterorhinus davidi,"Garrulax davidi (Swinhoe, 1868)",Garrulax,davidi,"(Swinhoe, 1868)",,
22715662,Ianthocincla sukatschewi,"Garrulax sukatschewi (Berezowski & Bianchi, 1891)",Garrulax,sukatschewi,"(Berezowski & Bianchi, 1891)",,
22715662,Ianthocincla sukatschewi,"Trochalopteron  Sukatschewi Berezowski & Bianchi, 1891",Trochalopteron ,Sukatschewi,"Berezowski & Bianchi, 1891",,
22715672,Ianthocincla lunulata,"Janthocincla lunulata Verreaux, J, 1871",Janthocincla,lunulata,"Verreaux, J, 1871",,
22715672,Ianthocincla lunulata,"Garrulax lunulatus (Verreaux, J, 1871)",Garrulax,lunulatus,"(Verreaux, J, 1871)",,
22715707,Pterorhinus sannio,"Garrulax sannio Swinhoe, 1867",Garrulax,sannio,"Swinhoe, 1867",,
22715735,Trochalopteron subunicolor,"Garrulax subunicolor (Blyth, 1843)",Garrulax,subunicolor,"(Blyth, 1843)",,
22715741,Trochalopteron variegatum,"Garrulax variegatus (Vigors, 1831)",Garrulax,variegatus,"(Vigors, 1831)",,
22715750,Trochalopteron morrisonianum,"Garrulax morrisonianus (Ogilvie-Grant, 1906)",Garrulax,morrisonianus,"(Ogilvie-Grant, 1906)",,
22715764,Trochalopteron milnei,"Garrulax milnei (David, 1874)",Garrulax,milnei,"(David, 1874)",,
22715792,Pellorneum rostratum,"Trichastoma rostratum Blyth, 1842",Trichastoma,rostratum,"Blyth, 1842",,
22715795,Pellorneum celebense,"Trichastoma celebense Strickland, 1849",Trichastoma,celebense,"Strickland, 1849",,
22715798,Pellorneum bicolor,"Trichastoma bicolor (Lesson, 1839)",Trichastoma,bicolor,"(Lesson, 1839)",,
22715801,Leonardina woodi,"Trichastoma woodi woodi Sibley and Monroe (1990, 1993)",Trichastoma woodi,woodi,"Sibley and Monroe (1990, 1993)",,
22715801,Leonardina woodi,Trichastoma woodi,Trichastoma woodi,,Collar et al. (1994),,
22715801,Leonardina woodi,Trichastoma woodi,Trichastoma woodi,,BirdLife International (2004),,
22715827,Malacocincla perspicillata,"Trichastoma perspicillatum ssp. perspicillatum (Bonaparte, 1850) — Collar and Andrew (1988)",Trichastoma,perspicillatum,,subspecies,"(Bonaparte, 1850) — Collar and Andrew (1988)"
22715837,Pellorneum cinereiceps,"Malacocincla cinereiceps (Tweeddale, 1878)",Malacocincla,cinereiceps,"(Tweeddale, 1878)",,
22715837,Pellorneum cinereiceps,"Trichastoma cinereiceps (Tweeddale, 1878)",Trichastoma,cinereiceps,"(Tweeddale, 1878)",,
22715837,Pellorneum cinereiceps,"Drymocataphus cinereiceps Tweeddale, 1878",Drymocataphus,cinereiceps,"Tweeddale, 1878",,
22715862,Pellorneum fuscocapillus,"Pellorneum fuscocapillum fuscocapillum Sibley and Monroe (1990, 1993)",Pellorneum fuscocapillum,fuscocapillum,"Sibley and Monroe (1990, 1993)",,
22715943,Erythrogenys hypoleucos,"Pomatorhinus hypoleucos (Blyth, 1844)",Pomatorhinus,hypoleucos,"(Blyth, 1844)",,
22715955,Erythrogenys erythrogenys,"Pomatorhinus erythrogenys Vigors, 1832",Pomatorhinus,erythrogenys,"Vigors, 1832",,
22715994,Pomatorhinus superciliaris,"Xiphirhynchus superciliaris Blyth, 1842",Xiphirhynchus,superciliaris,"Blyth, 1842",,
103869790,Napothera danjoui,"Jabouilleia danjoui (Robinson & Kloss, 1919)",Jabouilleia,danjoui,"(Robinson & Kloss, 1919)",,
103869790,Napothera danjoui,"Rimator danjoui Robinson &amp; Kloss, 1919",Rimator,danjoui,"Robinson &amp; Kloss, 1919",,
22716030,Turdinus macrodactylus,Napothera macrodactyla,Napothera macrodactyla,,"Sibley and Monroe (1990, 1993)",,
22716030,Turdinus macrodactylus,Napothera macrodactyla,Napothera macrodactyla,,Collar et al. (1994),,
22716030,Turdinus macrodactylus,Napothera macrodactyla,Napothera macrodactyla,,BirdLife International (2000),,
22716030,Turdinus macrodactylus,Napothera macrodactyla,Napothera macrodactyla,,BirdLife International (2004),,
22716040,Gypsophila rufipecta,Napothera rufipectus,Napothera rufipectus,,"Sibley and Monroe (1990, 1993)",,
22716040,Gypsophila rufipecta,"Turdinus rufipectus Salvadori, 1879",Turdinus,rufipectus,"Salvadori, 1879",,
22716057,Turdinus marmoratus,Napothera marmorata,Napothera marmorata,,Collar et al. (1994),,
22716057,Turdinus marmoratus,Napothera marmorata,Napothera marmorata,,Collar and Andrew (1988),,
22716057,Turdinus marmoratus,Napothera marmorata,Napothera marmorata,,"Sibley and Monroe (1990, 1993)",,
22716057,Turdinus marmoratus,Napothera marmorata,Napothera marmorata,,BirdLife International (2004),,
103869618,Gypsophila crispifrons,"Turdinus crispifrons Blyth, 1855",Turdinus,crispifrons,"Blyth, 1855",,
22716075,Gypsophila brevicaudata,"Napothera brevicaudata (Blyth, 1855)",Napothera,brevicaudata,"(Blyth, 1855)",,
22716075,Gypsophila brevicaudata,"Turdinus brevicaudatus Blyth, 1855",Turdinus,brevicaudatus,"Blyth, 1855",,
22716079,Gypsophila crassa,"Napothera crassa (Sharpe, 1888)",Napothera,crassa,"(Sharpe, 1888)",,
22716079,Gypsophila crassa,"Turdinus crassus (Sharpe, 1888)",Turdinus,crassus,"(Sharpe, 1888)",,
22716079,Gypsophila crassa,"Corythocichla crassa Sharpe, 1888",Corythocichla,crassa,"Sharpe, 1888",,
22716127,Elachura formosa,"Spelaeornis formosus (Walden, 1874)",Spelaeornis,formosus,"(Walden, 1874)",,
103895265,Cyanoderma rufifrons,"Cyanoderma ambigua (Harington, 1915)",Cyanoderma,ambigua,"(Harington, 1915)",,
22716187,Cyanoderma ruficeps,"Stachyris ruficeps Blyth, 1847",Stachyris,ruficeps,"Blyth, 1847",,
22716193,Cyanoderma chrysaeum,"Stachyris chrysaea Blyth, 1844",Stachyris,chrysaea,"Blyth, 1844",,
22716204,Sterrhoptilus nigrocapitatus,"Stachyris nigrocapitata (Steere, 1890)",Stachyris,nigrocapitata,"(Steere, 1890)",,
22716224,Zosterornis whiteheadi,"Stachyris whiteheadi (Ogilvie-Grant, 1894)",Stachyris,whiteheadi,"(Ogilvie-Grant, 1894)",,
22716237,Zosterornis nigrorum,"Stachyris nigrorum Rand & Rabor, 1952",Stachyris,nigrorum,"Rand & Rabor, 1952",,
22716306,Macronus striaticeps,"Macronous striaticeps Sharpe, 1877",Macronous,striaticeps,"Sharpe, 1877",,
22716310,Macronus ptilosus,"Macronous ptilosus Jardine & Selby, 1835",Macronous,ptilosus,"Jardine & Selby, 1835",,
22716323,Chrysomma sinense,"[Parus] sinensis Gmelin, 1789",[Parus],sinensis,"Gmelin, 1789",,
22716332,Moupinia poecilotis,Moupina poecilotis poecilotis Collar and Andrew (1988),Moupina poecilotis,poecilotis,Collar and Andrew (1988),,
22716332,Moupinia poecilotis,"Chrysomma poecilotis (Verreaux, 1870)",Chrysomma,poecilotis,"(Verreaux, 1870)",,
22716332,Moupinia poecilotis,"Alcippe poecilotis Verreaux, 1870",Alcippe,poecilotis,"Verreaux, 1870",,
22716358,Argya longirostris,"Turdoides longirostris (Moore, 1854)",Turdoides,longirostris,"(Moore, 1854)",,
22716358,Argya longirostris,"Chatarrhaea longirostris (Moore, 1854)",Chatarrhaea,longirostris,"(Moore, 1854)",,
22716361,Argya malcolmi,"Turdoides malcolmi (Sykes, 1832)",Turdoides,malcolmi,"(Sykes, 1832)",,
22716368,Argya fulva,Turdoides fulvus,Turdoides fulvus,,BirdLife International (2004),,
22716368,Argya fulva,Turdoides fulvus,Turdoides fulvus,,Cramp and Simmons (1977-1994),,
22716368,Argya fulva,Turdoides fulvus,Turdoides fulvus,,"Sibley and Monroe (1990, 1993)",,
22716368,Argya fulva,Turdoides fulvus,Turdoides fulvus,,Dowsett and Forbes-Watson (1993),,
22716368,Argya fulva,"Turdoides fulva (Desfontaines, 1789)",Turdoides,fulva,"(Desfontaines, 1789)",,
22716392,Argya subrufa,Turdoides subrufus,Turdoides subrufus,,"Sibley and Monroe (1990, 1993)",,
22716392,Argya subrufa,Turdoides subrufus,Turdoides subrufus,,BirdLife International (2004),,
22716392,Argya subrufa,"Turdoides subrufa (Jerdon, 1839)",Turdoides,subrufa,"(Jerdon, 1839)",,
103871402,Argya striata,"Turdoides striata (Dumont, 1823)",Turdoides,striata,"(Dumont, 1823)",,
22716409,Argya affinis,"Turdoides affinis (Jerdon, 1845)",Turdoides,affinis,"(Jerdon, 1845)",,
22716409,Argya affinis,"Malacocircus affinis Jerdon, 1845",Malacocircus,affinis,"Jerdon, 1845",,
22716412,Turdoides reinwardtii,"Turdoides reinwardtii reinwardtii Sibley and Monroe (1990, 1993)",Turdoides reinwardtii,reinwardtii,"Sibley and Monroe (1990, 1993)",,
22716434,Turdoides squamulata,Turdoides squamulatus,Turdoides squamulatus,,BirdLife International (2004),,
22716434,Turdoides squamulata,Turdoides squamulatus,Turdoides squamulatus,,"Sibley and Monroe (1990, 1993)",,
22716434,Turdoides squamulata,Turdoides squamulatus,Turdoides squamulatus,,Dowsett and Forbes-Watson (1993),,
22716443,Turdoides leucopygia,Turdoides leucopygius,Turdoides leucopygius,,"Sibley and Monroe (1990, 1993)",,
22716443,Turdoides leucopygia,Turdoides leucopygius,Turdoides leucopygius,,BirdLife International (2004),,
22716469,Turdoides hypoleuca,Turdoides hypoleucus,Turdoides hypoleucus,,"Sibley and Monroe (1990, 1993)",,
22716469,Turdoides hypoleuca,Turdoides hypoleucus,Turdoides hypoleucus,,Dowsett and Forbes-Watson (1993),,
22716469,Turdoides hypoleuca,Turdoides hypoleucus,Turdoides hypoleucus,,BirdLife International (2004),,
22716491,Turdoides leucocephala,Turdoides leucocephalus,Turdoides leucocephalus,,Dowsett and Forbes-Watson (1993),,
22716491,Turdoides leucocephala,Turdoides leucocephalus,Turdoides leucocephalus,,"Sibley and Monroe (1990, 1993)",,
22716491,Turdoides leucocephala,Turdoides leucocephalus,Turdoides leucocephalus,,BirdLife International (2004),,
22716512,Pterorhinus waddelli,"Garrulax waddelli (Dresser, 1905)",Garrulax,waddelli,"(Dresser, 1905)",,
22716512,Pterorhinus waddelli,"Babax waddelli Dresser, 1905",Babax,waddelli,"Dresser, 1905",,
22716515,Pterorhinus koslowi,"Babax koslowi (Bianchi, 1905)",Babax,koslowi,"(Bianchi, 1905)",,
22716515,Pterorhinus koslowi,"Garrulax koslowi (Bianchi, 1905)",Garrulax,koslowi,"(Bianchi, 1905)",,
22716515,Pterorhinus koslowi,"Kaznakowia koslowi Bianchi, 1905",Kaznakowia,koslowi,"Bianchi, 1905",,
22716563,Sibia nipalensis,"Actinodura nipalensis (Hodgson, 1836)",Actinodura,nipalensis,"(Hodgson, 1836)",,
22716569,Sibia souliei,"Actinodura souliei Oustalet, 1897",Actinodura,souliei,"Oustalet, 1897",,
22716572,Sibia morrisoniana,"Actinodura morrisoniana Ogilvie-Grant, 1906",Actinodura,morrisoniana,"Ogilvie-Grant, 1906",,
22716576,Siva cyanouroptera,"Minla cyanouroptera (Hodgson, 1838)",Minla,cyanouroptera,"(Hodgson, 1838)",,
22716579,Chrysominla strigula,"Minla strigula (Hodgson, 1837)",Minla,strigula,"(Hodgson, 1837)",,
22716588,Schoeniparus variegaticeps,"Pseudominla variegaticeps (Yen, 1932)",Pseudominla,variegaticeps,"(Yen, 1932)",,
22716588,Schoeniparus variegaticeps,"Alcippe variegaticeps Yen, 1932",Alcippe,variegaticeps,"Yen, 1932",,
22716604,Fulvetta striaticollis,"Alcippe striaticollis (Verreaux, 1870)",Alcippe,striaticollis,"(Verreaux, 1870)",,
22716604,Fulvetta striaticollis,"Siva striaticollis Verreaux, 1870",Siva,striaticollis,"Verreaux, 1870",,
22716617,Fulvetta ludlowi,"Alcippe ludlowi (Kinnear, 1935)",Alcippe,ludlowi,"(Kinnear, 1935)",,
22716621,Schoeniparus rufogularis,"Alcippe rufogularis (Mandelli, 1873)",Alcippe,rufogularis,"(Mandelli, 1873)",,
22716627,Schoeniparus dubius,"Alcippe dubia (Hume, 1874)",Alcippe,dubia,"(Hume, 1874)",,
22716682,Sylvia galinieri,"Parophasma galinieri (Guérin-Méneville, 1843)",Parophasma,galinieri,"(Guérin-Méneville, 1843)",,
22716696,Leioptila annectens,"Heterophasia annectens (Blyth, 1847)",Heterophasia,annectens,"(Blyth, 1847)",,
22716740,Parayuhina diademata,"Yuhina diademata Verreaux, 1869",Yuhina,diademata,"Verreaux, 1869",,
22716753,Erpornis zantholeuca,Yuhina zantholeuca,Yuhina zantholeuca,,"Sibley and Monroe (1990, 1993)",,
22716753,Erpornis zantholeuca,Yuhina zantholeuca,Yuhina zantholeuca,,BirdLife International (2004),,
22716763,Oxylabes madagascariensis,"Hypositta perdita Peters, 1996",Hypositta,perdita,"Peters, 1996",,
